valid_time_gmt,temp,wspd,pressure,precip_hrly
2024-01-19 12:51,29,12,29.73,0.01
2024-01-19 13:51,29,13,29.72,0.01
2024-01-19 14:51,29,12,29.72,0.0
2024-01-19 15:39,30,14,29.72,0.0
2024-01-19 15:51,30,10,29.73,0.0
2024-01-19 16:06,30,14,29.73,0.0
2024-01-19 16:51,29,10,29.75,0.0
2024-01-19 17:51,29,15,29.78,0.0
2024-01-19 18:17,29,13,29.79,0.0
2024-01-19 18:51,28,13,29.8,0.0
2024-01-19 19:51,27,10,29.81,0
2024-01-19 20:51,27,12,29.82,0
2024-01-19 21:51,27,13,29.82,0
2024-01-19 22:51,27,15,29.83,0
2024-01-19 23:51,27,17,29.85,0
2024-01-20 00:51,26,16,29.86,0
2024-01-20 01:51,24,21,29.88,0
2024-01-20 02:51,22,21,29.89,0
2024-01-20 03:51,20,18,29.89,0
2024-01-20 04:51,20,18,29.91,0
2024-01-20 05:51,20,21,29.93,0
2024-01-20 06:51,19,18,29.95,0
2024-01-20 07:51,20,23,29.94,0
2024-01-20 08:51,21,20,29.96,0
2024-01-20 09:51,22,16,29.95,0
2024-01-20 10:51,23,20,29.95,0
2024-01-20 11:51,23,15,29.93,0
2024-01-20 12:51,24,14,29.91,0
2024-01-20 13:51,25,24,29.91,0
2024-01-20 14:51,24,21,29.92,0
2024-01-20 15:51,24,20,29.95,0
2024-01-20 16:51,23,28,29.98,0
2024-01-20 17:51,22,17,30.0,0
2024-01-20 18:51,22,22,30.01,0
2024-01-20 19:51,21,23,30.02,0
2024-01-20 20:51,22,23,30.04,0
2024-01-20 21:51,21,23,30.06,0
2024-01-20 22:51,21,22,30.07,0
2024-01-20 23:51,22,25,30.08,0
2024-01-21 00:51,22,16,30.09,0
2024-01-21 01:51,22,22,30.11,0
2024-01-21 02:51,23,17,30.13,0
2024-01-21 03:51,23,16,30.14,0
2024-01-21 04:51,23,21,30.17,0
2024-01-21 05:51,22,24,30.2,0
2024-01-21 06:51,22,22,30.25,0
2024-01-21 07:51,22,20,30.27,0
2024-01-21 08:51,22,18,30.3,0
2024-01-21 09:51,23,24,30.32,0
2024-01-21 10:51,25,21,30.33,0
2024-01-21 11:51,26,18,30.31,0
2024-01-21 12:51,28,18,30.3,0
2024-01-21 13:51,30,21,30.3,0
2024-01-21 14:51,31,22,30.3,0
2024-01-21 15:51,31,23,30.33,0
2024-01-21 16:51,30,23,30.36,0
2024-01-21 17:51,30,22,30.39,0
