"Time Stamp","Time Zone","Name","PTID","Load"
"12/17/2024 09:55:00","EST","GENESE",61753,1174.5609
"12/17/2024 09:55:00","EST","HUD VL",61758,1103.0325
"12/17/2024 09:55:00","EST","LONGIL",61762,2091.173
"12/17/2024 09:55:00","EST","MHK VL",61756,960.6722
"12/17/2024 09:55:00","EST","MILLWD",61759,287.9947
"12/17/2024 09:55:00","EST","N.Y.C.",61761,5844.733
"12/17/2024 09:55:00","EST","NORTH",61755,641.7782
"12/17/2024 09:55:00","EST","WEST",61752,1953.0596
"12/17/2024 10:00:00","EST","CAPITL",61757,1295.3639
"12/17/2024 10:00:00","EST","CENTRL",61754,1746.4548
"12/17/2024 10:00:00","EST","DUNWOD",61760,661.5698
"12/17/2024 10:00:00","EST","GENESE",61753,1165.0277
"12/17/2024 10:00:00","EST","HUD VL",61758,1100.7339
"12/17/2024 10:00:00","EST","LONGIL",61762,2104.7666
"12/17/2024 10:00:00","EST","MHK VL",61756,948.7592
"12/17/2024 10:00:00","EST","MILLWD",61759,299.7698
"12/17/2024 10:00:00","EST","N.Y.C.",61761,5828.01
"12/17/2024 10:00:00","EST","NORTH",61755,645.6843
"12/17/2024 10:00:00","EST","WEST",61752,1934.8611
"12/17/2024 10:05:00","EST","CAPITL",61757,1271.4211
"12/17/2024 10:05:00","EST","CENTRL",61754,1751.6357
"12/17/2024 10:05:00","EST","DUNWOD",61760,674.2258
"12/17/2024 10:05:00","EST","GENESE",61753,1157.8373
"12/17/2024 10:05:00","EST","HUD VL",61758,1085.1635
"12/17/2024 10:05:00","EST","LONGIL",61762,2070.476
"12/17/2024 10:05:00","EST","MHK VL",61756,964.0223
"12/17/2024 10:05:00","EST","MILLWD",61759,301.8285
"12/17/2024 10:05:00","EST","N.Y.C.",61761,5824.0845
"12/17/2024 10:05:00","EST","NORTH",61755,631.2647
"12/17/2024 10:05:00","EST","WEST",61752,1947.8601
"12/17/2024 10:10:00","EST","CAPITL",61757,1258.7709
"12/17/2024 10:10:00","EST","CENTRL",61754,1704.3657
"12/17/2024 10:10:00","EST","DUNWOD",61760,654.3567
"12/17/2024 10:10:00","EST","GENESE",61753,1167.8181
"12/17/2024 10:10:00","EST","HUD VL",61758,1072.8605
"12/17/2024 10:10:00","EST","LONGIL",61762,2050.137
"12/17/2024 10:10:00","EST","MHK VL",61756,966.3192
"12/17/2024 10:10:00","EST","MILLWD",61759,303.6306
"12/17/2024 10:10:00","EST","N.Y.C.",61761,5825.5547
"12/17/2024 10:10:00","EST","NORTH",61755,626.2098
"12/17/2024 10:10:00","EST","WEST",61752,1945.4958
"12/17/2024 10:15:00","EST","CAPITL",61757,1267.0328
"12/17/2024 10:15:00","EST","CENTRL",61754,1710.6978
"12/17/2024 10:15:00","EST","DUNWOD",61760,662.4753
"12/17/2024 10:15:00","EST","GENESE",61753,1159.4874
"12/17/2024 10:15:00","EST","HUD VL",61758,1059.0117
"12/17/2024 10:15:00","EST","LONGIL",61762,2059.3904
"12/17/2024 10:15:00","EST","MHK VL",61756,966.3505
"12/17/2024 10:15:00","EST","MILLWD",61759,298.719
"12/17/2024 10:15:00","EST","N.Y.C.",61761,5866.6426
"12/17/2024 10:15:00","EST","NORTH",61755,627.6928
"12/17/2024 10:15:00","EST","WEST",61752,1925.9
"12/17/2024 10:20:00","EST","CAPITL",61757,1256.0209
"12/17/2024 10:20:00","EST","CENTRL",61754,1719.7778
"12/17/2024 10:20:00","EST","DUNWOD",61760,669.1865
"12/17/2024 10:20:00","EST","GENESE",61753,1165.7671
"12/17/2024 10:20:00","EST","HUD VL",61758,1071.3177
"12/17/2024 10:20:00","EST","LONGIL",61762,2073.3462
"12/17/2024 10:20:00","EST","MHK VL",61756,949.3608
"12/17/2024 10:20:00","EST","MILLWD",61759,303.0735
"12/17/2024 10:20:00","EST","N.Y.C.",61761,5824.3564
"12/17/2024 10:20:00","EST","NORTH",61755,632.8466
"12/17/2024 10:20:00","EST","WEST",61752,1931.9995
"12/17/2024 10:25:00","EST","CAPITL",61757,1266.8156
"12/17/2024 10:25:00","EST","CENTRL",61754,1699.6035
"12/17/2024 10:25:00","EST","DUNWOD",61760,644.6731
"12/17/2024 10:25:00","EST","GENESE",61753,1168.9111
"12/17/2024 10:25:00","EST","HUD VL",61758,1043.3325
"12/17/2024 10:25:00","EST","LONGIL",61762,2073.3171
"12/17/2024 10:25:00","EST","MHK VL",61756,934.8738
"12/17/2024 10:25:00","EST","MILLWD",61759,312.6264
"12/17/2024 10:25:00","EST","N.Y.C.",61761,5860.8447
"12/17/2024 10:25:00","EST","NORTH",61755,657.3452
"12/17/2024 10:25:00","EST","WEST",61752,1920.4989
"12/17/2024 10:30:00","EST","CAPITL",61757,1256.7526
"12/17/2024 10:30:00","EST","CENTRL",61754,1704.3176
"12/17/2024 10:30:00","EST","DUNWOD",61760,658.9815
"12/17/2024 10:30:00","EST","GENESE",61753,1150.8103
"12/17/2024 10:30:00","EST","HUD VL",61758,1042.5376
"12/17/2024 10:30:00","EST","LONGIL",61762,2052.902
"12/17/2024 10:30:00","EST","MHK VL",61756,990.2676
"12/17/2024 10:30:00","EST","MILLWD",61759,291.6347
"12/17/2024 10:30:00","EST","N.Y.C.",61761,5865.922
"12/17/2024 10:30:00","EST","NORTH",61755,627.2073
"12/17/2024 10:30:00","EST","WEST",61752,1923.502
"12/17/2024 10:35:00","EST","CAPITL",61757,1274.2983
"12/17/2024 10:35:00","EST","CENTRL",61754,1712.742
"12/17/2024 10:35:00","EST","DUNWOD",61760,641.8116
"12/17/2024 10:35:00","EST","GENESE",61753,1160.3762
"12/17/2024 10:35:00","EST","HUD VL",61758,1032.803
"12/17/2024 10:35:00","EST","LONGIL",61762,2057.277
"12/17/2024 10:35:00","EST","MHK VL",61756,963.9238
"12/17/2024 10:35:00","EST","MILLWD",61759,312.7236
"12/17/2024 10:35:00","EST","N.Y.C.",61761,5884.464
"12/17/2024 10:35:00","EST","NORTH",61755,639.8804
"12/17/2024 10:35:00","EST","WEST",61752,1933.7915
"12/17/2024 10:39:48","EST","CAPITL",61757,1264.7588
"12/17/2024 10:39:48","EST","CENTRL",61754,1709.6382
"12/17/2024 10:39:48","EST","DUNWOD",61760,653.7175
"12/17/2024 10:39:48","EST","GENESE",61753,1169.0273
"12/17/2024 10:39:48","EST","HUD VL",61758,1022.3326
"12/17/2024 10:39:48","EST","LONGIL",61762,2060.7056
"12/17/2024 10:39:48","EST","MHK VL",61756,968.0393
"12/17/2024 10:39:48","EST","MILLWD",61759,294.6978
"12/17/2024 10:39:48","EST","N.Y.C.",61761,5853.1743
"12/17/2024 10:39:48","EST","NORTH",61755,626.2
"12/17/2024 10:39:48","EST","WEST",61752,1908.3899
"12/17/2024 10:40:00","EST","CAPITL",61757,1259.1892
"12/17/2024 10:40:00","EST","CENTRL",61754,1671.2336
"12/17/2024 10:40:00","EST","DUNWOD",61760,644.0635
"12/17/2024 10:40:00","EST","GENESE",61753,1163.628
"12/17/2024 10:40:00","EST","HUD VL",61758,1021.8698
"12/17/2024 10:40:00","EST","LONGIL",61762,2041.8428
"12/17/2024 10:40:00","EST","MHK VL",61756,970.3148
"12/17/2024 10:40:00","EST","MILLWD",61759,295.7617
"12/17/2024 10:40:00","EST","N.Y.C.",61761,5843.129
"12/17/2024 10:40:00","EST","NORTH",61755,627.683
"12/17/2024 10:40:00","EST","WEST",61752,1935.6122
"12/17/2024 10:44:48","EST","CAPITL",61757,1259.8422
"12/17/2024 10:44:48","EST","CENTRL",61754,1673.279
"12/17/2024 10:44:48","EST","DUNWOD",61760,643.7848
"12/17/2024 10:44:48","EST","GENESE",61753,1164.1489
"12/17/2024 10:44:48","EST","HUD VL",61758,1043.697
"12/17/2024 10:44:48","EST","LONGIL",61762,2043.8352
"12/17/2024 10:44:48","EST","MHK VL",61756,964.855
"12/17/2024 10:44:48","EST","MILLWD",61759,289.8219
"12/17/2024 10:44:48","EST","N.Y.C.",61761,5835.0703
"12/17/2024 10:44:48","EST","NORTH",61755,638.9533
"12/17/2024 10:44:48","EST","WEST",61752,1951.7175
"12/17/2024 10:45:00","EST","CAPITL",61757,1254.3142
"12/17/2024 10:45:00","EST","CENTRL",61754,1701.0244
"12/17/2024 10:45:00","EST","DUNWOD",61760,640.6226
"12/17/2024 10:45:00","EST","GENESE",61753,1164.7255
"12/17/2024 10:45:00","EST","HUD VL",61758,1000.1215
"12/17/2024 10:45:00","EST","LONGIL",61762,2035.8799
"12/17/2024 10:45:00","EST","MHK VL",61756,967.3471
"12/17/2024 10:45:00","EST","MILLWD",61759,296.527
"12/17/2024 10:45:00","EST","N.Y.C.",61761,5817.9287
"12/17/2024 10:45:00","EST","NORTH",61755,636.4326
"12/17/2024 10:45:00","EST","WEST",61752,1940.9125
"12/17/2024 10:45:36","EST","CAPITL",61757,1255.4749
"12/17/2024 10:45:36","EST","CENTRL",61754,1692.9998
"12/17/2024 10:45:36","EST","DUNWOD",61760,644.2854
"12/17/2024 10:45:36","EST","GENESE",61753,1159.5282
"12/17/2024 10:45:36","EST","HUD VL",61758,1015.9351
"12/17/2024 10:45:36","EST","LONGIL",61762,2029.5828
"12/17/2024 10:45:36","EST","MHK VL",61756,969.8196
"12/17/2024 10:45:36","EST","MILLWD",61759,291.4157
"12/17/2024 10:45:36","EST","N.Y.C.",61761,5813.8726
"12/17/2024 10:45:36","EST","NORTH",61755,636.0765
"12/17/2024 10:45:36","EST","WEST",61752,1946.13
"12/17/2024 10:50:00","EST","CAPITL",61757,1266.5546
"12/17/2024 10:50:00","EST","CENTRL",61754,1689.7314
"12/17/2024 10:50:00","EST","DUNWOD",61760,630.2963
"12/17/2024 10:50:00","EST","GENESE",61753,1159.5729
"12/17/2024 10:50:00","EST","HUD VL",61758,1010.8579
"12/17/2024 10:50:00","EST","LONGIL",61762,2034.8796
"12/17/2024 10:50:00","EST","MHK VL",61756,983.8121
"12/17/2024 10:50:00","EST","MILLWD",61759,302.8151
"12/17/2024 10:50:00","EST","N.Y.C.",61761,5846.551
"12/17/2024 10:50:00","EST","NORTH",61755,631.6995
"12/17/2024 10:50:00","EST","WEST",61752,1923.6074
"12/17/2024 10:55:00","EST","CAPITL",61757,1257.4365
"12/17/2024 10:55:00","EST","CENTRL",61754,1688.8943
"12/17/2024 10:55:00","EST","DUNWOD",61760,649.5067
"12/17/2024 10:55:00","EST","GENESE",61753,1166.9617
"12/17/2024 10:55:00","EST","HUD VL",61758,988.3779
"12/17/2024 10:55:00","EST","LONGIL",61762,2028.8362
"12/17/2024 10:55:00","EST","MHK VL",61756,974.131
"12/17/2024 10:55:00","EST","MILLWD",61759,288.9994
"12/17/2024 10:55:00","EST","N.Y.C.",61761,5837.379
"12/17/2024 10:55:00","EST","NORTH",61755,632.3507
"12/17/2024 10:55:00","EST","WEST",61752,1936.3036
"12/17/2024 11:00:00","EST","CAPITL",61757,1280.3909
"12/17/2024 11:00:00","EST","CENTRL",61754,1709.2039
"12/17/2024 11:00:00","EST","DUNWOD",61760,662.6639
"12/17/2024 11:00:00","EST","GENESE",61753,1170.2677
"12/17/2024 11:00:00","EST","HUD VL",61758,999.4547
"12/17/2024 11:00:00","EST","LONGIL",61762,2026.6615
"12/17/2024 11:00:00","EST","MHK VL",61756,961.1509
"12/17/2024 11:00:00","EST","MILLWD",61759,289.8909
"12/17/2024 11:00:00","EST","N.Y.C.",61761,5802.912
"12/17/2024 11:00:00","EST","NORTH",61755,627.0936
"12/17/2024 11:00:00","EST","WEST",61752,1916.9807
"12/17/2024 11:05:00","EST","CAPITL",61757,1259.1604
"12/17/2024 11:05:00","EST","CENTRL",61754,1685.854
"12/17/2024 11:05:00","EST","DUNWOD",61760,639.5502
"12/17/2024 11:05:00","EST","GENESE",61753,1170.4541
"12/17/2024 11:05:00","EST","HUD VL",61758,970.8524
"12/17/2024 11:05:00","EST","LONGIL",61762,1992.8907
"12/17/2024 11:05:00","EST","MHK VL",61756,963.8888
"12/17/2024 11:05:00","EST","MILLWD",61759,307.2513
"12/17/2024 11:05:00","EST","N.Y.C.",61761,5831.8506
"12/17/2024 11:05:00","EST","NORTH",61755,618.1635
"12/17/2024 11:05:00","EST","WEST",61752,1911.1803
"12/17/2024 11:10:00","EST","CAPITL",61757,1242.851
"12/17/2024 11:10:00","EST","CENTRL",61754,1698.501
"12/17/2024 11:10:00","EST","DUNWOD",61760,655.6937
"12/17/2024 11:10:00","EST","GENESE",61753,1166.9443
"12/17/2024 11:10:00","EST","HUD VL",61758,969.022
"12/17/2024 11:10:00","EST","LONGIL",61762,1988.0339
"12/17/2024 11:10:00","EST","MHK VL",61756,917.3427
"12/17/2024 11:10:00","EST","MILLWD",61759,287.8349
"12/17/2024 11:10:00","EST","N.Y.C.",61761,5841.19
"12/17/2024 11:10:00","EST","NORTH",61755,652.1608
"12/17/2024 11:10:00","EST","WEST",61752,1946.4177
"12/17/2024 11:15:00","EST","CAPITL",61757,1216.8398
"12/17/2024 11:15:00","EST","CENTRL",61754,1709.8813
"12/17/2024 11:15:00","EST","DUNWOD",61760,650.9683
"12/17/2024 11:15:00","EST","GENESE",61753,1165.125
"12/17/2024 11:15:00","EST","HUD VL",61758,950.9556
"12/17/2024 11:15:00","EST","LONGIL",61762,1985.182
"12/17/2024 11:15:00","EST","MHK VL",61756,938.1965
"12/17/2024 11:15:00","EST","MILLWD",61759,287.4357
"12/17/2024 11:15:00","EST","N.Y.C.",61761,5827.1177
"12/17/2024 11:15:00","EST","NORTH",61755,642.457
"12/17/2024 11:15:00","EST","WEST",61752,1917.3173
"12/17/2024 11:20:00","EST","CAPITL",61757,1241.7925
"12/17/2024 11:20:00","EST","CENTRL",61754,1693.5337
"12/17/2024 11:20:00","EST","DUNWOD",61760,647.9541
"12/17/2024 11:20:00","EST","GENESE",61753,1173.8223
"12/17/2024 11:20:00","EST","HUD VL",61758,934.6181
"12/17/2024 11:20:00","EST","LONGIL",61762,1966.9525
"12/17/2024 11:20:00","EST","MHK VL",61756,943.3281
"12/17/2024 11:20:00","EST","MILLWD",61759,288.6318
"12/17/2024 11:20:00","EST","N.Y.C.",61761,5841.3984
"12/17/2024 11:20:00","EST","NORTH",61755,632.3464
"12/17/2024 11:20:00","EST","WEST",61752,1924.982
"12/17/2024 11:25:00","EST","CAPITL",61757,1233.039
"12/17/2024 11:25:00","EST","CENTRL",61754,1708.5535
"12/17/2024 11:25:00","EST","DUNWOD",61760,664.046
"12/17/2024 11:25:00","EST","GENESE",61753,1163.165
"12/17/2024 11:25:00","EST","HUD VL",61758,918.3784
"12/17/2024 11:25:00","EST","LONGIL",61762,1955.5138
"12/17/2024 11:25:00","EST","MHK VL",61756,930.0527
"12/17/2024 11:25:00","EST","MILLWD",61759,275.0506
"12/17/2024 11:25:00","EST","N.Y.C.",61761,5824.993
"12/17/2024 11:25:00","EST","NORTH",61755,626.1422
"12/17/2024 11:25:00","EST","WEST",61752,1928.6449
"12/17/2024 11:30:00","EST","CAPITL",61757,1237.0566
"12/17/2024 11:30:00","EST","CENTRL",61754,1647.9233
"12/17/2024 11:30:00","EST","DUNWOD",61760,644.3544
"12/17/2024 11:30:00","EST","GENESE",61753,1163.948
"12/17/2024 11:30:00","EST","HUD VL",61758,894.6041
"12/17/2024 11:30:00","EST","LONGIL",61762,1941.9879
"12/17/2024 11:30:00","EST","MHK VL",61756,925.2671
"12/17/2024 11:30:00","EST","MILLWD",61759,286.7919
"12/17/2024 11:30:00","EST","N.Y.C.",61761,5837.0312
"12/17/2024 11:30:00","EST","NORTH",61755,620.4589
"12/17/2024 11:30:00","EST","WEST",61752,1937.7142
"12/17/2024 11:35:00","EST","CAPITL",61757,1244.1078
"12/17/2024 11:35:00","EST","CENTRL",61754,1621.2568
"12/17/2024 11:35:00","EST","DUNWOD",61760,638.1709
"12/17/2024 11:35:00","EST","GENESE",61753,1143.0742
"12/17/2024 11:35:00","EST","HUD VL",61758,908.2996
"12/17/2024 11:35:00","EST","LONGIL",61762,1918.9318
"12/17/2024 11:35:00","EST","MHK VL",61756,915.0487
"12/17/2024 11:35:00","EST","MILLWD",61759,271.3435
"12/17/2024 11:35:00","EST","N.Y.C.",61761,5803.492
"12/17/2024 11:35:00","EST","NORTH",61755,632.4139
"12/17/2024 11:35:00","EST","WEST",61752,1939.056
"12/17/2024 11:40:00","EST","CAPITL",61757,1230.9037
"12/17/2024 11:40:00","EST","CENTRL",61754,1633.6003
"12/17/2024 11:40:00","EST","DUNWOD",61760,626.9454
"12/17/2024 11:40:00","EST","GENESE",61753,1144.0426
"12/17/2024 11:40:00","EST","HUD VL",61758,916.1307
"12/17/2024 11:40:00","EST","LONGIL",61762,1904.0806
"12/17/2024 11:40:00","EST","MHK VL",61756,910.2112
"12/17/2024 11:40:00","EST","MILLWD",61759,276.6181
"12/17/2024 11:40:00","EST","N.Y.C.",61761,5811.6504
"12/17/2024 11:40:00","EST","NORTH",61755,605.2245
"12/17/2024 11:40:00","EST","WEST",61752,1945.1952
"12/17/2024 11:45:00","EST","CAPITL",61757,1226.7329
"12/17/2024 11:45:00","EST","CENTRL",61754,1607.6162
"12/17/2024 11:45:00","EST","DUNWOD",61760,641.4034
"12/17/2024 11:45:00","EST","GENESE",61753,1154.771
"12/17/2024 11:45:00","EST","HUD VL",61758,895.1402
"12/17/2024 11:45:00","EST","LONGIL",61762,1871.4822
"12/17/2024 11:45:00","EST","MHK VL",61756,930.88
"12/17/2024 11:45:00","EST","MILLWD",61759,289.1118
"12/17/2024 11:45:00","EST","N.Y.C.",61761,5787.7197
"12/17/2024 11:45:00","EST","NORTH",61755,591.819
"12/17/2024 11:45:00","EST","WEST",61752,1911.0432
"12/17/2024 11:50:00","EST","CAPITL",61757,1214.9861
"12/17/2024 11:50:00","EST","CENTRL",61754,1658.6226
"12/17/2024 11:50:00","EST","DUNWOD",61760,643.8467
"12/17/2024 11:50:00","EST","GENESE",61753,1146.1226
"12/17/2024 11:50:00","EST","HUD VL",61758,899.3049
"12/17/2024 11:50:00","EST","LONGIL",61762,1860.0477
"12/17/2024 11:50:00","EST","MHK VL",61756,892.9323
"12/17/2024 11:50:00","EST","MILLWD",61759,267.087
"12/17/2024 11:50:00","EST","N.Y.C.",61761,5773.9717
"12/17/2024 11:50:00","EST","NORTH",61755,626.7804
"12/17/2024 11:50:00","EST","WEST",61752,1934.8857
"12/17/2024 11:55:00","EST","CAPITL",61757,1236.5454
"12/17/2024 11:55:00","EST","CENTRL",61754,1673.6531
"12/17/2024 11:55:00","EST","DUNWOD",61760,645.0287
"12/17/2024 11:55:00","EST","GENESE",61753,1148.4075
"12/17/2024 11:55:00","EST","HUD VL",61758,840.639
"12/17/2024 11:55:00","EST","LONGIL",61762,1830.5994
"12/17/2024 11:55:00","EST","MHK VL",61756,900.4996
"12/17/2024 11:55:00","EST","MILLWD",61759,275.3843
"12/17/2024 11:55:00","EST","N.Y.C.",61761,5767.446
"12/17/2024 11:55:00","EST","NORTH",61755,620.8721
"12/17/2024 11:55:00","EST","WEST",61752,1925.5023
"12/17/2024 12:00:00","EST","CAPITL",61757,1223.8256
"12/17/2024 12:00:00","EST","CENTRL",61754,1643.0964
"12/17/2024 12:00:00","EST","DUNWOD",61760,631.4092
"12/17/2024 12:00:00","EST","GENESE",61753,1137.0177
"12/17/2024 12:00:00","EST","HUD VL",61758,837.0792
"12/17/2024 12:00:00","EST","LONGIL",61762,1836.6333
"12/17/2024 12:00:00","EST","MHK VL",61756,878.3201
"12/17/2024 12:00:00","EST","MILLWD",61759,281.5713
"12/17/2024 12:00:00","EST","N.Y.C.",61761,5788.561
"12/17/2024 12:00:00","EST","NORTH",61755,623.3571
"12/17/2024 12:00:00","EST","WEST",61752,1940.0889
"12/17/2024 12:05:00","EST","CAPITL",61757,1199.8741
"12/17/2024 12:05:00","EST","CENTRL",61754,1609.2114
"12/17/2024 12:05:00","EST","DUNWOD",61760,638.3982
"12/17/2024 12:05:00","EST","GENESE",61753,1151.3894
"12/17/2024 12:05:00","EST","HUD VL",61758,851.4116
"12/17/2024 12:05:00","EST","LONGIL",61762,1821.1787
"12/17/2024 12:05:00","EST","MHK VL",61756,885.5358
"12/17/2024 12:05:00","EST","MILLWD",61759,257.8805
"12/17/2024 12:05:00","EST","N.Y.C.",61761,5771.0703
"12/17/2024 12:05:00","EST","NORTH",61755,625.403
"12/17/2024 12:05:00","EST","WEST",61752,1921.1051
"12/17/2024 12:10:00","EST","CAPITL",61757,1204.1421
"12/17/2024 12:10:00","EST","CENTRL",61754,1664.7449
"12/17/2024 12:10:00","EST","DUNWOD",61760,645.5009
"12/17/2024 12:10:00","EST","GENESE",61753,1152.0142
"12/17/2024 12:10:00","EST","HUD VL",61758,849.9561
"12/17/2024 12:10:00","EST","LONGIL",61762,1822.544
"12/17/2024 12:10:00","EST","MHK VL",61756,881.9053
"12/17/2024 12:10:00","EST","MILLWD",61759,242.5523
"12/17/2024 12:10:00","EST","N.Y.C.",61761,5782.8867
"12/17/2024 12:10:00","EST","NORTH",61755,641.0166
"12/17/2024 12:10:00","EST","WEST",61752,1906.1216
"12/17/2024 12:15:00","EST","CAPITL",61757,1200.6674
"12/17/2024 12:15:00","EST","CENTRL",61754,1667.7739
"12/17/2024 12:15:00","EST","DUNWOD",61760,622.0549
"12/17/2024 12:15:00","EST","GENESE",61753,1158.2927
"12/17/2024 12:15:00","EST","HUD VL",61758,854.2509
"12/17/2024 12:15:00","EST","LONGIL",61762,1867.8065
"12/17/2024 12:15:00","EST","MHK VL",61756,899.5034
"12/17/2024 12:15:00","EST","MILLWD",61759,268.2088
"12/17/2024 12:15:00","EST","N.Y.C.",61761,5774.4375
"12/17/2024 12:15:00","EST","NORTH",61755,619.5872
"12/17/2024 12:15:00","EST","WEST",61752,1935.1906
"12/17/2024 12:20:00","EST","CAPITL",61757,1191.2109
"12/17/2024 12:20:00","EST","CENTRL",61754,1683.1575
"12/17/2024 12:20:00","EST","DUNWOD",61760,620.6322
"12/17/2024 12:20:00","EST","GENESE",61753,1153.8102
"12/17/2024 12:20:00","EST","HUD VL",61758,811.7744
"12/17/2024 12:20:00","EST","LONGIL",61762,1870.2328
"12/17/2024 12:20:00","EST","MHK VL",61756,880.0938
"12/17/2024 12:20:00","EST","MILLWD",61759,261.9132
"12/17/2024 12:20:00","EST","N.Y.C.",61761,5781.4546
"12/17/2024 12:20:00","EST","NORTH",61755,634.9302
"12/17/2024 12:20:00","EST","WEST",61752,1925.6241
"12/17/2024 12:25:00","EST","CAPITL",61757,1184.7378
"12/17/2024 12:25:00","EST","CENTRL",61754,1634.8435
"12/17/2024 12:25:00","EST","DUNWOD",61760,622.9543
"12/17/2024 12:25:00","EST","GENESE",61753,1157.231
"12/17/2024 12:25:00","EST","HUD VL",61758,835.1011
"12/17/2024 12:25:00","EST","LONGIL",61762,1858.5664
"12/17/2024 12:25:00","EST","MHK VL",61756,860.1964
"12/17/2024 12:25:00","EST","MILLWD",61759,276.4728
"12/17/2024 12:25:00","EST","N.Y.C.",61761,5775.3047
"12/17/2024 12:25:00","EST","NORTH",61755,638.46
"12/17/2024 12:25:00","EST","WEST",61752,1896.7903
"12/17/2024 12:30:00","EST","CAPITL",61757,1215.5999
"12/17/2024 12:30:00","EST","CENTRL",61754,1613.2158
"12/17/2024 12:30:00","EST","DUNWOD",61760,628.9542
"12/17/2024 12:30:00","EST","GENESE",61753,1148.6399
"12/17/2024 12:30:00","EST","HUD VL",61758,828.6425
"12/17/2024 12:30:00","EST","LONGIL",61762,1869.1765
"12/17/2024 12:30:00","EST","MHK VL",61756,887.3834
"12/17/2024 12:30:00","EST","MILLWD",61759,261.4209
"12/17/2024 12:30:00","EST","N.Y.C.",61761,5753.158
"12/17/2024 12:30:00","EST","NORTH",61755,625.2682
"12/17/2024 12:30:00","EST","WEST",61752,1909.428
"12/17/2024 12:35:00","EST","CAPITL",61757,1202.4462
"12/17/2024 12:35:00","EST","CENTRL",61754,1632.9495
"12/17/2024 12:35:00","EST","DUNWOD",61760,630.5374
"12/17/2024 12:35:00","EST","GENESE",61753,1168.6106
"12/17/2024 12:35:00","EST","HUD VL",61758,846.1033
"12/17/2024 12:35:00","EST","LONGIL",61762,1853.9198
"12/17/2024 12:35:00","EST","MHK VL",61756,883.4741
"12/17/2024 12:35:00","EST","MILLWD",61759,246.2728
"12/17/2024 12:35:00","EST","N.Y.C.",61761,5734.7256
"12/17/2024 12:35:00","EST","NORTH",61755,616.9052
"12/17/2024 12:35:00","EST","WEST",61752,1892.7635
"12/17/2024 12:40:00","EST","CAPITL",61757,1201.6766
"12/17/2024 12:40:00","EST","CENTRL",61754,1622.9866
"12/17/2024 12:40:00","EST","DUNWOD",61760,611.1969
"12/17/2024 12:40:00","EST","GENESE",61753,1161.6089
"12/17/2024 12:40:00","EST","HUD VL",61758,815.3351
"12/17/2024 12:40:00","EST","LONGIL",61762,1839.9304
"12/17/2024 12:40:00","EST","MHK VL",61756,901.604
"12/17/2024 12:40:00","EST","MILLWD",61759,259.4703
"12/17/2024 12:40:00","EST","N.Y.C.",61761,5749.204
"12/17/2024 12:40:00","EST","NORTH",61755,629.9247
"12/17/2024 12:40:00","EST","WEST",61752,1759.218
"12/17/2024 12:45:00","EST","CAPITL",61757,1198.4197
"12/17/2024 12:45:00","EST","CENTRL",61754,1655.438
"12/17/2024 12:45:00","EST","DUNWOD",61760,614.8114
"12/17/2024 12:45:00","EST","GENESE",61753,1163.2856
"12/17/2024 12:45:00","EST","HUD VL",61758,843.0007
"12/17/2024 12:45:00","EST","LONGIL",61762,1832.8245
"12/17/2024 12:45:00","EST","MHK VL",61756,851.9495
"12/17/2024 12:45:00","EST","MILLWD",61759,269.7453
"12/17/2024 12:45:00","EST","N.Y.C.",61761,5724.3164
"12/17/2024 12:45:00","EST","NORTH",61755,613.6267
"12/17/2024 12:45:00","EST","WEST",61752,1728.2053
"12/17/2024 12:50:00","EST","CAPITL",61757,1218.5503
"12/17/2024 12:50:00","EST","CENTRL",61754,1637.7004
"12/17/2024 12:50:00","EST","DUNWOD",61760,613.6496
"12/17/2024 12:50:00","EST","GENESE",61753,1174.8875
"12/17/2024 12:50:00","EST","HUD VL",61758,818.4634
"12/17/2024 12:50:00","EST","LONGIL",61762,1817.0754
"12/17/2024 12:50:00","EST","MHK VL",61756,885.7582
"12/17/2024 12:50:00","EST","MILLWD",61759,276.2534
"12/17/2024 12:50:00","EST","N.Y.C.",61761,5720.462
"12/17/2024 12:50:00","EST","NORTH",61755,630.8687
"12/17/2024 12:50:00","EST","WEST",61752,1751.8728
"12/17/2024 12:55:00","EST","CAPITL",61757,1218.5396
"12/17/2024 12:55:00","EST","CENTRL",61754,1644.5066
"12/17/2024 12:55:00","EST","DUNWOD",61760,605.5176
"12/17/2024 12:55:00","EST","GENESE",61753,1178.9441
"12/17/2024 12:55:00","EST","HUD VL",61758,818.4835
"12/17/2024 12:55:00","EST","LONGIL",61762,1809.917
"12/17/2024 12:55:00","EST","MHK VL",61756,890.3739
"12/17/2024 12:55:00","EST","MILLWD",61759,275.1528
"12/17/2024 12:55:00","EST","N.Y.C.",61761,5761.6523
"12/17/2024 12:55:00","EST","NORTH",61755,618.2197
"12/17/2024 12:55:00","EST","WEST",61752,1749.6011
"12/17/2024 13:00:00","EST","CAPITL",61757,1223.6738
"12/17/2024 13:00:00","EST","CENTRL",61754,1679.199
"12/17/2024 13:00:00","EST","DUNWOD",61760,615.8293
"12/17/2024 13:00:00","EST","GENESE",61753,1182.92
"12/17/2024 13:00:00","EST","HUD VL",61758,829.1523
"12/17/2024 13:00:00","EST","LONGIL",61762,1810.8047
"12/17/2024 13:00:00","EST","MHK VL",61756,897.7964
"12/17/2024 13:00:00","EST","MILLWD",61759,266.5385
